HANDLE,ESTRUTURA,CBOS,FAIXA_ETARIA,ANO,MES,REGIME_ATENDIMENTO,QTDE_PAGA,VALOR_PAGO
1018,1.01.01.012,OTORRINOLARINGOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,78.24
1044,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,-10.49
1055,3.01.02.005,,PED,2025,4,DOMICILIAR,5,129.69
1028,1.01.02.001,,PED,2025,4,DOMICILIAR,4,164.82
1055,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,1,105.8
1120,1.01.01.012,PSIQUIATRIA,ADULTO,2025,4,DOMICILIAR,3,64.01
1181,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,3,58.68
1117,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,104.75
1058,3.01.02.005,,PED,2025,4,DOMICILIAR,4,109.41
1122,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,4,118.85
1173,1.01.01.012,DERMATOLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,136.03
1178,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,133.71
1017,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,2,-10.81
1032,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,25.7
1072,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,61.75
1104,2.01.01.010,,PED,2025,4,AMBULATORIAL,4,155.42
1028,1.01.01.012,ORTOPEDIA,PED,2025,4,DOMICILIAR,2,86.26
1026,1.01.01.012,OTORRINOLARINGOLOGIA,ADULTO,2025,4,DOMICILIAR,1,85.53
1046,2.01.01.010,,PED,2025,4,AMBULATORIAL,3,88.41
1020,3.01.02.005,,PED,2025,4,DOMICILIAR,2,88.95
1076,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,23.95
1139,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,4,81.41
1031,2.01.01.010,,PED,2025,4,DOMICILIAR,4,91.6
1046,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,107.3
1126,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,4,81.41
1173,2.01.01.010,,PED,2025,4,DOMICILIAR,5,104.71
1041,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,3,-16.6
1158,1.02.01.003,,PED,2025,4,DOMICILIAR,1,106.99
1008,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,3,59.88
1007,1.02.01.003,,PED,2025,4,AMBULATORIAL,4,163.24
1089,1.02.01.003,,PED,2025,4,DOMICILIAR,1,85.04
1166,1.02.01.003,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,74.2
1079,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,4,AMBULATORIAL,5,79.98
1109,3.01.02.005,,PED,2025,4,DOMICILIAR,1,147.41
1179,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,4,67.11
1026,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,86.02
1087,2.01.01.010,,PED,2025,4,AMBULATORIAL,5,66.61
1052,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,216.14
1074,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,5,76.71
1191,1.01.01.012,REUMATOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,3,121.59
1070,1.01.01.012,UROLOGIA,PED,2025,4,DOMICILIAR,2,92.68
1078,3.01.02.005,,PED,2025,4,DOMICILIAR,5,117.72
1081,1.01.02.001,,PED,2025,4,DOMICILIAR,3,68.03
1196,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,5,68.04
1048,3.01.02.005,,PED,2025,4,AMBULATORIAL,4,95.79
1158,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,166.74
1094,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,2,101.28
1112,2.01.01.010,,PED,2025,4,AMBULATORIAL,2,26.38
1106,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,100.53
1104,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,2,163.97
1008,1.01.02.001,,PED,2025,4,DOMICILIAR,4,58.19
1166,1.01.01.012,GINECOLOGIA,ADULTO,2025,4,DOMICILIAR,2,85.32
1008,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,142.49
1185,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,1,181.69
1081,3.01.02.005,,PED,2025,4,AMBULATORIAL,4,156.52
1024,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,1,62.43
1147,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,202.05
1065,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,5,70.59
1032,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,128.53
1109,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,2,33.24
1055,1.02.01.003,,PED,2025,4,DOMICILIAR,3,112.94
1137,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,5,91.42
1109,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,2,56.48
1079,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,157.12
1177,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,61.7
1093,1.01.01.012,PSIQUIATRIA,ADULTO,2025,4,DOMICILIAR,4,208.73
1003,2.01.01.010,,PED,2025,4,DOMICILIAR,1,172.68
1077,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,3,73.53
1197,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,1,150.45
1121,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,7.21
1026,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,66.52
1141,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,152.0
1196,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,109.2
1103,1.01.02.001,,PED,2025,4,DOMICILIAR,5,79.46
1022,1.01.01.012,PEDIATRIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,142.18
1082,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,46.85
1067,1.01.02.001,,PED,2025,4,DOMICILIAR,2,140.16
1101,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,1,124.79
1143,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,4,125.34
1044,1.01.01.012,DERMATOLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,169.29
1039,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,157.76
1198,2.01.01.010,,PED,2025,4,AMBULATORIAL,2,107.87
1183,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,3,102.01
1111,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,2,58.86
1108,1.01.02.001,,PED,2025,4,AMBULATORIAL,1,94.24
1159,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,5,136.95
1176,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,4,129.63
1178,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,132.53
1182,2.01.01.010,,PED,2025,4,AMBULATORIAL,1,89.21
1061,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,97.84
1182,1.01.01.012,CLÍNICA MÉDICA,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,12.12
1172,1.02.01.003,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,187.34
1149,1.01.02.001,,PED,2025,4,AMBULATORIAL,5,62.08
1120,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,5,104.84
1111,1.01.02.001,,PED,2025,4,AMBULATORIAL,3,125.64
1072,1.02.01.003,,PED,2025,4,DOMICILIAR,3,109.45
1157,1.02.01.003,,PED,2025,4,DOMICILIAR,2,44.83
1196,1.01.02.001,,PED,2025,4,AMBULATORIAL,2,236.18
1039,1.01.01.012,GINECOLOGIA,ADULTO,2025,4,AMBULATORIAL,4,98.48
1112,1.01.01.012,PNEUMOLOGIA,PED,2025,4,AMBULATORIAL,4,173.26
1092,3.01.02.005,,PED,2025,4,DOMICILIAR,4,157.58
1038,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,4,AMBULATORIAL,3,149.61
1047,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,140.14
1002,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,1,257.27
1064,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,1,75.86
1032,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,227.04
1083,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,4,135.08
1117,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,1,45.25
1168,3.01.02.005,,PED,2025,4,DOMICILIAR,5,164.73
1165,1.02.01.003,,PED,2025,4,AMBULATORIAL,1,168.18
1141,3.01.02.005,,PED,2025,4,AMBULATORIAL,4,101.92
1198,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,2,136.33
1042,2.01.01.010,,PED,2025,4,DOMICILIAR,2,140.98
1111,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,1,138.94
1095,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,4,141.49
1145,3.01.02.005,,PED,2025,4,AMBULATORIAL,4,69.24
1095,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,4,148.06
1119,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,5,132.78
1162,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,4,12.38
1123,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,3,140.63
1064,3.01.02.005,,PED,2025,4,DOMICILIAR,5,120.16
1012,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,108.3
1106,1.01.01.012,NEUROLOGIA,PED,2025,4,DOMICILIAR,3,36.87
1005,1.01.01.012,REUMATOLOGIA,PED,2025,4,AMBULATORIAL,2,63.57
1101,1.01.01.012,CARDIOLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,74.76
1194,2.01.01.010,,PED,2025,4,DOMICILIAR,2,169.47
1055,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,99.06
1112,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,4,170.21
1030,1.01.01.012,PEDIATRIA,PED,2025,4,DOMICILIAR,4,182.38
1155,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,17.15
1093,2.01.01.010,,PED,2025,4,AMBULATORIAL,2,122.35
1005,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,4,124.98
1167,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,5,116.81
1119,1.01.02.001,,PED,2025,4,DOMICILIAR,1,138.48
1030,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,152.52
1116,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,3,91.56
1146,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,1,172.75
1111,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,155.48
1153,3.01.02.005,,PED,2025,4,AMBULATORIAL,4,59.37
1186,3.01.02.005,,PED,2025,4,AMBULATORIAL,1,134.83
1136,1.01.01.012,DERMATOLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,95.72
1122,1.01.01.012,NEUROLOGIA,PED,2025,4,DOMICILIAR,4,167.65
1006,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,55.58
1130,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,112.28
1034,1.02.01.003,,PED,2025,4,DOMICILIAR,3,125.99
1042,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,1,25.64
1171,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,2,132.09
1107,2.01.01.010,,PED,2025,4,AMBULATORIAL,2,146.57
1143,1.01.01.012,CLÍNICA MÉDICA,PED,2025,4,DOMICILIAR,3,90.64
1129,1.01.01.012,GASTROENTEROLOGIA,ADULTO,2025,4,DOMICILIAR,4,78.0
1030,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,5,108.63
1088,1.02.01.003,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,3,137.29
1039,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,146.26
1118,1.01.01.012,CARDIOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,81.52
1130,1.01.01.012,PEDIATRIA,ADULTO,2025,4,AMBULATORIAL,3,123.63
1114,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,134.2
1040,1.02.01.003,,PED,2025,4,AMBULATORIAL,1,131.1
1107,1.01.01.012,GINECOLOGIA,PED,2025,4,DOMICILIAR,3,63.6
1130,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,3,92.89
1162,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,57.51
1059,1.01.02.001,,PED,2025,4,DOMICILIAR,4,191.87
1133,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,2,36.77
1198,1.01.01.012,REUMATOLOGIA,ADULTO,2025,4,AMBULATORIAL,3,52.5
1043,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,1,220.08
1170,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,149.23
1175,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,94.98
1089,1.01.01.012,OTORRINOLARINGOLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,164.31
1115,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,69.52
1167,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,1,142.52
1186,1.01.02.001,,PED,2025,4,AMBULATORIAL,1,112.35
1131,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,104.18
1008,3.01.02.005,,PED,2025,4,AMBULATORIAL,3,76.45
1186,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,121.99
1130,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,1,73.72
1115,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,3,183.95
1149,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,3,94.29
1073,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,69.31
1084,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,4,98.82
1026,1.01.02.001,,PED,2025,4,DOMICILIAR,1,142.6
1034,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,1,128.92
1095,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,58.22
1068,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,97.64
1113,2.01.01.010,,PED,2025,4,AMBULATORIAL,2,51.21
1118,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,101.12
1117,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,143.57
1031,3.01.02.005,,PED,2025,4,AMBULATORIAL,1,88.13
1095,3.01.02.005,,PED,2025,4,AMBULATORIAL,5,127.76
1096,1.02.01.003,,PED,2025,4,DOMICILIAR,1,138.61
1037,1.01.02.001,,PED,2025,4,AMBULATORIAL,3,127.04
1190,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,5,82.87
1090,1.01.01.012,OTORRINOLARINGOLOGIA,ADULTO,2025,4,DOMICILIAR,4,50.89
1087,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,77.25
1034,1.01.02.001,,PED,2025,4,DOMICILIAR,4,146.05
1023,3.01.02.005,,PED,2025,4,DOMICILIAR,2,161.46
1102,1.02.01.003,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,97.27
1043,1.01.01.012,UROLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,38.41
1165,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,5,29.84
1146,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,5,83.31
1005,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,4,AMBULATORIAL,3,110.73
1181,3.01.02.005,,PED,2025,4,AMBULATORIAL,5,70.14
1156,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,-1.73
1088,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,1,108.62
1136,1.02.01.003,,PED,2025,4,DOMICILIAR,1,118.47
1044,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,3,116.58
1197,1.01.01.012,PEDIATRIA,PED,2025,4,DOMICILIAR,2,209.91
1047,1.01.01.012,REUMATOLOGIA,ADULTO,2025,4,DOMICILIAR,4,144.49
1026,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,3,97.66
1031,1.01.01.012,GINECOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,210.12
1061,2.01.01.010,,PED,2025,4,AMBULATORIAL,3,149.71
1105,1.01.01.012,NEUROLOGIA,ADULTO,2025,4,DOMICILIAR,2,121.71
1005,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,5,89.48
1146,2.01.01.010,,PED,2025,4,AMBULATORIAL,5,84.01
1053,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,114.17
1109,3.01.02.005,,PED,2025,4,AMBULATORIAL,1,48.24
1119,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,207.78
1124,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,103.36
1090,1.01.02.001,,PED,2025,4,AMBULATORIAL,2,99.07
1077,1.01.01.012,DERMATOLOGIA,ADULTO,2025,4,AMBULATORIAL,5,45.22
1072,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,140.99
1175,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,92.59
1070,1.01.02.001,,PED,2025,4,DOMICILIAR,2,44.05
1005,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,118.21
1002,1.01.01.012,ENDOCRINOLOGIA,ADULTO,2025,4,DOMICILIAR,5,158.5
1196,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,60.1
1138,1.01.01.012,PNEUMOLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,53.34
1154,1.02.01.003,,PED,2025,4,AMBULATORIAL,1,168.72
1032,2.01.01.010,,PED,2025,4,AMBULATORIAL,4,177.07
1195,1.02.01.003,,PED,2025,4,AMBULATORIAL,1,107.36
1158,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,4,115.06
1127,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,2,100.49
1164,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,5,75.49
1050,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,5,102.94
1033,1.01.01.012,PEDIATRIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,156.31
1071,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,53.56
1158,1.02.01.003,,PED,2025,4,AMBULATORIAL,4,34.83
1014,1.02.01.003,,PED,2025,4,DOMICILIAR,3,19.57
1032,3.01.02.005,,PED,2025,4,DOMICILIAR,3,89.66
1185,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,4,101.55
1137,2.01.01.010,,PED,2025,4,AMBULATORIAL,4,109.34
1147,1.01.01.012,REUMATOLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,120.48
1020,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,3,79.47
1025,1.01.01.012,NEUROLOGIA,PED,2025,4,AMBULATORIAL,5,161.56
1161,1.02.01.003,,PED,2025,4,AMBULATORIAL,1,-9.09
1014,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,5,121.78
1159,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,86.26
1016,1.01.01.012,DERMATOLOGIA,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,93.94
1033,1.01.01.012,PNEUMOLOGIA,PED,2025,4,AMBULATORIAL,3,66.27
1027,1.01.01.012,PSIQUIATRIA,ADULTO,2025,4,DOMICILIAR,4,72.33
1103,1.01.01.012,UROLOGIA,PED,2025,4,AMBULATORIAL,5,117.68
1117,2.01.01.010,,PED,2025,4,DOMICILIAR,5,41.8
1159,1.01.01.012,OFTALMOLOGIA,ADULTO,2025,4,DOMICILIAR,5,89.12
1027,1.01.01.012,UROLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,2,128.94
1147,1.01.02.001,,PED,2025,4,DOMICILIAR,4,40.76
1048,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,1,110.31
1033,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,67.88
1199,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,3,189.8
1155,1.02.01.003,,PED,2025,4,DOMICILIAR,1,37.52
1038,1.01.01.012,GINECOLOGIA,ADULTO,2025,4,DOMICILIAR,3,95.7
1051,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,3,122.02
1178,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,5,150.47
1086,3.01.02.005,,PED,2025,4,DOMICILIAR,3,128.94
1011,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,2,145.19
1178,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,108.05
1085,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,2,176.12
1002,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,3,124.87
1075,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,107.17
1196,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,2,111.96
1068,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,129.35
1046,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,3,110.85
1174,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,98.06
1087,1.01.02.001,,PED,2025,4,DOMICILIAR,2,73.34
1044,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,1,134.73
1031,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,2,35.16
1082,3.01.02.005,,PED,2025,4,INTERNAÇÃO HOSPITALAR,2,88.93
1012,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,3,112.87
1014,1.02.01.003,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,64.13
1126,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,5,152.25
1193,3.01.02.005,,PED,2025,4,DOMICILIAR,5,124.27
1119,1.01.02.001,,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,51.95
1127,2.01.01.010,,PED,2025,4,INTERNAÇÃO HOSPITALAR,4,94.76
1164,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,2,141.98
1061,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,4,72.72
1097,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,3,80.04
1022,1.02.01.003,,PED,2025,4,INTERNAÇÃO HOSPITALAR,3,95.45
1059,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,5,68.66
1120,2.01.01.010,,PED,2025,4,DOMICILIAR,4,70.29
1082,1.02.01.003,,PED,2025,4,AMBULATORIAL,2,69.99
1020,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,5,115.67
1132,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,2,117.11
1010,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,2,113.04
1173,1.02.01.003,,PED,2025,4,DOMICILIAR,3,125.32
1036,3.01.02.005,,PED,2025,4,AMBULATORIAL,3,160.04
1073,1.02.01.003,,PED,2025,4,DOMICILIAR,5,103.34
1168,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,2,96.05
1059,1.01.02.001,,PED,2025,4,AMBULATORIAL,5,54.24
1120,2.01.01.010,,PED,2025,4,AMBULATORIAL,3,73.33
1049,2.01.01.010,,PED,2025,4,AMBULATORIAL,4,48.28
1096,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,1,120.79
1128,1.02.01.003,,PED,2025,4,AMBULATORIAL,4,35.83
1196,3.01.02.005,,PED,2025,4,DOMICILIAR,5,136.84
1006,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,2,246.08
1146,3.01.02.005,,PED,2025,4,DOMICILIAR,2,82.4
1101,1.01.01.012,PSIQUIATRIA,PED,2025,4,AMBULATORIAL,4,148.33
1116,1.02.01.003,,ADULTO,2025,4,AMBULATORIAL,1,139.86
1173,3.01.02.005,,ADULTO,2025,4,AMBULATORIAL,5,74.14
1018,2.01.01.010,,PED,2025,4,AMBULATORIAL,2,105.07
1075,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,1,98.45
1084,2.01.01.010,,PED,2025,4,AMBULATORIAL,1,107.93
1034,3.01.02.005,,PED,2025,4,DOMICILIAR,1,28.4
1053,1.01.02.001,,ADULTO,2025,4,DOMICILIAR,4,165.51
1182,2.01.01.010,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,158.56
1129,2.01.01.010,,PED,2025,4,AMBULATORIAL,1,80.66
1037,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,5,122.45
1146,2.01.01.010,,PED,2025,4,DOMICILIAR,5,51.58
1011,1.01.01.012,ORTOPEDIA,PED,2025,4,DOMICILIAR,3,38.06
1045,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,5,155.97
1188,2.01.01.010,,PED,2025,4,DOMICILIAR,2,96.59
1179,1.01.01.012,GINECOLOGIA,ADULTO,2025,4,DOMICILIAR,5,83.88
1075,1.01.01.012,REUMATOLOGIA,ADULTO,2025,4,DOMICILIAR,4,160.03
1095,1.01.01.012,GASTROENTEROLOGIA,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,3,100.27
1105,2.01.01.010,,ADULTO,2025,4,DOMICILIAR,2,52.92
1019,2.01.01.010,,PED,2025,4,DOMICILIAR,4,101.09
1050,2.01.01.010,,ADULTO,2025,4,AMBULATORIAL,3,178.47
1084,2.01.01.010,,PED,2025,4,DOMICILIAR,1,169.27
1022,3.01.02.005,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,156.05
1042,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,1,167.34
1046,1.02.01.003,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,4,135.91
1003,1.02.01.003,,ADULTO,2025,4,DOMICILIAR,3,161.51
1046,1.01.02.001,,ADULTO,2025,4,INTERNAÇÃO HOSPITALAR,5,117.67
1163,3.01.02.005,,ADULTO,2025,4,DOMICILIAR,3,170.95
1114,1.01.01.012,UROLOGIA,ADULTO,2025,4,AMBULATORIAL,4,114.1
1096,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,1,0.15
1108,1.01.01.012,CLÍNICA MÉDICA,PED,2025,4,AMBULATORIAL,1,120.12
1171,1.01.02.001,,ADULTO,2025,4,AMBULATORIAL,4,194.5
